season,team,cont_off,cont_def,snaps_off,snaps_def
2015,NE,0.7657404433022807,0.6180150125104253,12452,11990
2015,NO,0.6238327081171682,0.5396825396825397,12529,11781
2015,NYG,0.747662798194713,0.4846991701244813,12408,11568
2015,NYJ,0.7273942838041116,0.7480554313813143,11966,11185
2015,PHI,0.6950644937051055,0.6000938012975846,12947,12793
2015,PIT,0.8211275673021847,0.7265129947653596,12221,10889
2015,SEA,0.7864569906333247,0.7841753343239227,11637,10768
2015,SF,0.5997939737316508,0.537599861062869,11649,11516
2015,TB,0.7294924554183814,0.6459632425336397,10935,12188
2015,TEN,0.5353953182288239,0.7831171930941204,10637,12569
2015,WAS,0.735357543345122,0.6328179901616303,11593,11384
2016,ARI,0.7542037586547973,0.8245110821382008,12132,11505
2016,ATL,0.7954182630906769,0.7090309707642926,12528,11527
2016,BAL,0.7318422318422318,0.8281532501076194,12474,11615
2016,BUF,0.8606342494714587,0.70030095301789,11825,11962
2016,CAR,0.9699719518231316,0.6985123966942148,12122,12100
2016,CHI,0.593389958792364,0.8169324288608933,11891,11351
2016,CIN,0.789659629470056,0.7889885192323808,11605,11933
2016,CLE,0.6428748042528641,0.4756362372969686,12133,11513
2016,DAL,0.8884177047442353,0.8784225934217323,11319,11614
2016,DEN,0.6698043101312856,0.7697221070095396,12111,12055
2016,DET,0.7374673519251832,0.5992691839220463,11869,11494
2016,GB,0.7855274629468177,0.7555845284658844,12617,11505
2016,HOU,0.6060606060606061,0.8594443960637465,13035,11483
2016,IND,0.7566650107633714,0.696225811610427,12078,12506
2016,JAX,0.7672280460560233,0.7188525871502267,11638,12794
2016,KC,0.9095445472690982,0.870857047204553,11022,11948
2016,LA,0.7993174708503176,0.5920804525455688,10549,12728
2016,LAC,0.8244084682440846,0.6311586970329371,12848,11021
2016,LV,0.8466718466718467,0.7561823496879198,11583,12657
2016,MIA,0.6590909090909091,0.5499092558983666,11352,12673
2016,MIN,0.9127450980392156,0.9605185122426502,11220,11803
2016,NE,0.8044469783352337,0.7287712287712288,12278,12012
2016,NO,0.8866384047731198,0.7207930946072986,12738,11701
2016,NYG,0.7984331646809205,0.7788885390428212,12254,12704
2016,NYJ,0.8062428313943962,0.7316692667706708,12206,11538
2016,PHI,0.7507864108210129,0.6646948708348933,12716,13355
2016,PIT,0.8643981716607415,0.8328003280032801,11814,12195
2016,SEA,0.6564158732833432,0.7752716646881563,11869,10951
2016,SF,0.647243952881935,0.9139046402044564,11121,12521
2016,TB,0.8748957464553795,0.7076795350767954,11990,12045
2016,TEN,0.7663091260770177,0.7253022452504317,11374,11580
2016,WAS,0.8388936170212766,0.6250214813541846,11750,11638
2017,ARI,0.8587789274148961,0.5693622060565048,12661,11822
2017,ATL,0.8143319625514043,0.8440389493494804,11429,12221
2017,BAL,0.6644219977553311,0.678419452887538,12474,11515
2017,BUF,0.6803110579388139,0.389912541394243,11702,11777
2017,CAR,0.6915320927944913,0.7039082412914188,12199,11770
2017,CHI,0.6517551755175518,0.7545031712473573,11110,11825
2017,CIN,0.7844777118006189,0.7877393995149284,11957,11957
2017,CLE,0.437902727513461,0.6356804443718347,11329,12242
2017,DAL,0.7875741170404743,0.6348013816925734,11637,11580
2017,DEN,0.7014799154334038,0.8243585682610073,11825,12628
2017,DET,0.6345226615236258,0.6753097345132744,11407,11300
2017,GB,0.7984262514649255,0.676681099231245,11946,11317
2017,HOU,0.7706206449521957,0.6922246220302376,12342,11112
2017,IND,0.7925342181667357,0.400371810038871,12055,11834
2017,JAX,0.7910642816303194,0.6285279702551969,12243,11834
2017,KC,0.9041095890410958,0.8492212346081709,11242,12263
2017,LA,0.4580277098614507,0.70806572691634,11043,11989
2017,LAC,0.6605770872460304,0.8699124819440904,11714,11769
2017,LV,0.8232187830043058,0.732297813259285,12309,11524
2017,MIA,0.7636171845032604,0.6188935364217505,10428,12671
2017,MIN,0.5439005439005439,0.9030303030303032,11583,11385
2017,NE,0.9145389494226704,0.6914494901072082,12298,11473
2017,NO,0.7583110130770443,0.6856474258970359,12694,11538
2017,NYG,0.761085430576956,0.8646899827995741,11682,12209
2017,NYJ,0.6681512531656624,0.5391907311507066,11451,11393
2017,PHI,0.8005787316132144,0.7355460385438972,12441,11208
2017,PIT,0.8880960376091337,0.7029375977750739,11912,11506
2017,SEA,0.629527660672804,0.7745791245791246,11623,11880
2017,SF,0.5210646924026089,0.405966379922658,11346,12671
2017,TB,0.8245670301475305,0.8075671973977059,12472,11682
2017,TEN,0.8797846889952153,0.6485292892258978,11704,12001
2017,WAS,0.8179245283018868,0.7094958191903303,11660,12079
2018,ARI,0.4408401589489903,0.5385407725321888,12331,11650
2018,ATL,0.8821910511363636,0.8402043997921358,11264,11546
2018,BAL,0.54939254294093,0.928969475172586,11935,12023
2018,BUF,0.5146486906922478,0.5554643912044634,11571,12188
2018,CAR,0.697339246119734,0.7626871120847024,11726,10956
2018,CHI,0.7055576002944424,0.7644784327203987,10868,11638
2018,CIN,0.7872802872802873,0.7823258765667143,10582,12606
2018,CLE,0.5148110316649642,0.5631224993615391,11748,11747
2018,DAL,0.6384976525821596,0.8101618235601183,11715,11494
2018,DEN,0.5523110429942728,0.9109147800478556,12397,10866
2018,DET,0.6110917030567685,0.6402805611222445,11450,11976
2018,GB,0.6767974991316429,0.6231633535004322,11516,11570
2018,HOU,0.4773368753113066,0.7837861836263541,12046,11262
2018,IND,0.5889673433362754,0.5062093435836783,11330,11837
2018,JAX,0.8464395284999192,0.8383696416022488,12386,11384
2018,KC,0.6875276622112065,0.586952931461602,11297,12110
2018,LA,0.7776115462465898,0.6172536403657297,11363,11812
2018,LAC,0.6770717523304541,0.8345766828591256,11693,11528
2018,LV,0.7431457431457431,0.3873479744509581,11088,11429
2018,MIA,0.519856228631542,0.7077792264232943,11407,11505
2018,MIN,0.6985988921472792,0.9531335647725196,12276,10946
2018,NE,0.7007742038470748,0.7389365351629502,12529,11660
2018,NO,0.883054264925046,0.874280312795394,11407,11637
2018,NYG,0.4637790648870981,0.304957518765982,11913,12123
2018,NYJ,0.7233239733239734,0.7596545543425126,11396,12274
2018,PHI,0.8298368298368298,0.7080317740511916,12441,11330
2018,PIT,0.8736643103731712,0.8543500416936903,12166,10793
2018,SEA,0.6149782738348811,0.6958105646630237,11737,12078
2018,SF,0.5653719008264463,0.5547474747474748,12100,12375
2018,TB,0.8087486434593872,0.7029787964632157,11979,11649
2018,TEN,0.787226472157979,0.7523188769115067,11242,11967
2018,WAS,0.7346388789076536,0.5640345056403451,11132,12056
2019,ARI,0.4512642347037252,0.4453322462291072,10362,12265
2019,ATL,0.629245283018868,0.6810689310689311,11660,12012
2019,BAL,0.671534520987843,0.6142493191601511,13079,11383
2019,BUF,0.3989183620911666,0.8096817570596145,11649,11155
2019,CAR,0.7542533081285444,0.6996443877085803,11638,10967
2019,CHI,0.799830866807611,0.8184410646387833,11825,11572
2019,CIN,0.8003100209720069,0.8303406071342299,10967,12419
2019,CLE,0.7009415882009833,0.5383902363664452,12001,12946
2019,DAL,0.8141263940520446,0.9163633135043948,11836,11263
2019,DEN,0.5647536820721178,0.6314767932489451,11814,11850
2019,DET,0.6802536997885835,0.5948037589828634,11825,10854
2019,GB,0.8230066023362113,0.5982394667122468,11814,11701
2019,HOU,0.641652123327516,0.600187106650791,12033,11758
2019,IND,0.8575544174135723,0.8430146739602327,12496,11517
2019,JAX,0.4797202797202797,0.560546875,11440,11264
2019,KC,0.7747716398434101,0.4647322117610742,11495,12958
2019,LA,0.8017355371900826,0.5442446043165468,12100,11120
2019,LAC,0.8808588396528095,0.7666725166725167,10945,11396
2019,LV,0.5636506413052962,0.5248496639547223,11461,11308
2019,MIA,0.2888339920948616,0.5112279823023624,10120,11979
2019,MIN,0.7511460946284924,0.888091696561379,11561,11429
2019,NE,0.6433503940206353,0.8450139470013946,12309,11472
2019,NO,0.7489836519332238,0.8276257722859665,11561,11330
2019,NYG,0.7167389572452864,0.367395988728659,11297,12066
2019,NYJ,0.6033966033966034,0.6256697515830492,11011,12318
2019,PHI,0.7953712953712954,0.6646523033806271,12012,11418
2019,PIT,0.8198110133594004,0.8228685883479927,12276,11483
2019,SEA,0.7504039459137681,0.6790202733694156,11759,10901
2019,SF,0.9236260428313408,0.8325849360332119,11627,11803
2019,TB,0.7383611903791276,0.6431362333941131,12265,11517
2019,TEN,0.691038170754195,0.8412132800278116,10846,11506
2019,WAS,0.6594474153297682,0.6016546382679105,11220,11362
2020,ARI,0.8011959441892712,0.6570649121399342,11539,12463
2020,ATL,0.7496094970321775,0.6760797342192691,12804,11438
2020,BAL,0.8200444334732165,0.7109585227799944,12153,10777
2020,BUF,0.8295987049501576,0.852938600332837,11737,11417
2020,CAR,0.6326131267835303,0.6286443748970516,12265,12142
2020,CHI,0.8616378943787737,0.593972231628852,11759,11812
2020,CIN,0.7814207650273224,0.6198964434258551,12078,11781
2020,CLE,0.8015180596754493,0.585284566740728,11462,11702
2020,DAL,0.7896613190730838,0.6449134655972985,12342,11845
2020,DEN,0.7856303660189787,0.6565839365735953,11065,11604
2020,DET,0.6822815738478389,0.5976298417243299,11869,12573
2020,GB,0.7584141712357655,0.8306092124814265,11855,11441
2020,HOU,0.7751151287736654,0.7218470369745061,11726,11846
2020,IND,0.8434334908845375,0.8192219679633868,11848,11362
2020,JAX,0.8225147904341304,0.5747126436781609,12001,11571
2020,KC,0.8787012987012986,0.8694401052371947,11550,12163
2020,LA,0.8747948802100427,0.5876839595494533,12188,12163
2020,LAC,0.599862258953168,0.7920606684767344,11616,10681
2020,LV,0.8960656615219913,0.6468687221591405,11209,11449
2020,MIA,0.6690604934099358,0.6620556673373574,11836,11928
2020,MIN,0.826988080412738,0.6373626373626373,11242,12012
2020,NE,0.6174077876944949,0.7196464008659571,12661,11086
2020,NO,0.8856801093643198,0.7138205809270842,11704,11671
2020,NYG,0.7470578202285519,0.5436543654365437,11726,12221
2020,NYJ,0.5107829977628635,0.6135727227804315,11175,12142
2020,PHI,0.8566073102155577,0.5716589036187746,12804,11164
2020,PIT,0.7940612151667428,0.8387585162755489,10945,11889
2020,SEA,0.6752073581341874,0.623765747361253,12177,11748
2020,SF,0.8322652311373152,0.8403331561226298,11703,11286
2020,TB,0.7066188197767145,0.8603325034133804,12540,12451
2020,TEN,0.8010091743119266,0.6851760851760852,10900,12210
2020,WAS,0.6146308334141846,0.7905465050958992,10307,12461
2021,ARI,0.6748313523931898,0.6151828168552221,12452,12198
2021,ATL,0.6562778272484416,0.6594976056456355,12353,11903
2021,BAL,0.707107408720312,0.8652651289471445,11284,11749
2021,BUF,0.8387366310160428,0.8564637976402683,11968,11781
2021,CAR,0.5647276247469858,0.6429429945054945,11363,11648
2021,CHI,0.6686757215619694,0.7246032419587541,11780,11783
2021,CIN,0.6453193646502197,0.4995711099674043,11836,11658
2021,CLE,0.9276315789473684,0.3593657754912709,11704,11857
2021,DAL,0.7719743203614171,0.4716326699149393,12617,12109
2021,DEN,0.8130335559124334,0.7658561042867886,11831,11967
2021,DET,0.5275508430384147,0.4092710945716366,11506,12361
2021,GB,0.7920765987350668,0.8185037627268703,11384,11295
2021,HOU,0.4825602968460111,0.3113408829804694,10780,12186
2021,IND,0.7223609723609724,0.7951021846370684,12012,11352
2021,JAX,0.686197232440007,0.5164273545874909,11418,12327
2021,KC,0.6590496617719849,0.7667653276955603,12122,11825
2021,LA,0.6682914940287594,0.6015805363168176,12309,11262
2021,LAC,0.5207736943907156,0.6399579205750855,12925,11407
2021,LV,0.6779148829010325,0.5961426066627703,11913,11977
2021,MIA,0.7065689699241714,0.7570348223707352,11737,11372
2021,MIN,0.8166722576316672,0.3628206213493609,11924,11813
2021,NE,0.5790846146929233,0.6797496647295485,11121,11185
2021,NO,0.7722630201738837,0.7447418738049714,11847,11506
2021,NYG,0.6640940500762811,0.7146071160736606,11143,12001
2021,NYJ,0.6564022428532034,0.4178902010852218,10879,12532
2021,PHI,0.6833467417538214,0.6306410362181338,12430,12121
2021,PIT,0.5871074380165289,0.7601166283795724,12100,11318
2021,SEA,0.7437473324797268,0.6399873707474939,11715,12669
2021,SF,0.7490875912408759,0.7869614810915153,12056,11397
2021,TB,0.9475512624978816,0.9905079527963058,11802,11694
2021,TEN,0.7369222955815135,0.5213647441104793,11814,12310
2021,WAS,0.6564821771433341,0.7338204592901879,11979,11496
2022,ARI,0.83099465074812,0.692989053229715,12899,11967
2022,ATL,0.644141030072589,0.4036519036519037,11572,12870
2022,BAL,0.6129693332357462,0.6902255639097744,13663,11970
2022,BUF,0.7451054788283503,0.7041659639062237,13178,11858
2022,CAR,0.6345438721417833,0.6764140696800067,12639,11969
2022,CHI,0.5307081510290066,0.3468247830196786,12342,11637
2022,CIN,0.6753515301902399,0.8518848082834493,12090,12362
2022,CLE,0.5869261722920259,0.6698319941563184,12177,12321
2022,DAL,0.7316603745651048,0.7272152898436266,13509,12662
2022,DEN,0.6830375914557228,0.5856547122602168,11891,11990
2022,DET,0.8626464279821812,0.7231516889738687,12122,12552
2022,GB,0.6767676767676768,0.7720953745050131,12276,11869
2022,HOU,0.6034968017057569,0.4672949002217295,11725,12628
2022,IND,0.5143347218818917,0.6407864045318227,12243,12004
2022,JAX,0.6190835218229036,0.6951919921234001,11937,12188
2022,KC,0.7547169811320755,0.4910641754670999,13144,12310
2022,LA,0.7069872276483846,0.6636178861788617,11979,12792
2022,LAC,0.7929461842505321,0.5394716273253087,13156,12794
2022,LV,0.5851674641148326,0.3700737949442613,12540,12738
2022,MIA,0.6677170316685048,0.9412952196382428,12694,12384
2022,MIN,0.8027248824794837,0.5093317278747742,12551,13288
2022,NE,0.7252178201545291,0.7730221585643272,12166,11869
2022,NO,0.7592994161801502,0.742247904289086,11990,12287
2022,NYG,0.4026091982495252,0.5045971637836996,12111,12834
2022,NYJ,0.6119765494137354,0.6527491014758736,11940,13077
2022,PHI,0.829788961038961,0.6866876564139824,12320,12387
2022,PIT,0.612427880866989,0.7801169590643274,12826,12825
2022,SEA,0.5734336299422071,0.5129991381786843,10901,13924
2022,SF,0.7744354637113574,0.6633431085043988,12001,11935
2022,TB,0.6913086913086913,0.7295036252091467,13013,12551
2022,TEN,0.5588912776412777,0.744421401907922,13024,12055
2022,WAS,0.6779866096636283,0.7793380964112672,12397,12177
2023,ARI,0.50980687990344,0.4212163378898256,13256,12217
2023,ATL,0.7319436034945074,0.5006482982171799,11561,12340
2023,BAL,0.7361260887598506,0.6816027932496467,12055,12029
2023,BUF,0.6949308755760368,0.8559446606139213,11935,11565
2023,CAR,0.6530064423765212,0.725306700220195,11176,12716
2023,CHI,0.6566153846153846,0.4720922459893048,11375,11968
2023,CIN,0.7775314116777532,0.7241379310344828,12177,11397
2023,CLE,0.7724949667028032,0.6552875386027878,12914,11981
2023,DAL,0.7099045532780472,0.8130796670630203,12782,12615
2023,DEN,0.540252880921895,0.6975524475524476,12496,12584
2023,DET,0.7723292469352014,0.6452981192476991,12562,12495
2023,GB,0.6820674754861227,0.6838584756204894,12034,11362
2023,HOU,0.5907808090310442,0.5720601923673596,11693,12892
2023,IND,0.7292472948424296,0.5652660169356127,12661,12518
2023,JAX,0.7469040874140024,0.9159631019387116,12355,12792
2023,KC,0.7508505419732574,0.7433481152993349,12639,12628
2023,LA,0.5877543766106816,0.3253112726664995,11253,11967
2023,LAC,0.7675411836485662,0.5690343869399097,13112,11516
2023,LV,0.7113512621679591,0.5688820777544765,12122,12398
2023,MIA,0.7557619539043687,0.8264081989354095,11628,12587
2023,MIN,0.7313200498132005,0.5549291363244852,12848,12771
2023,NE,0.7490494296577946,0.939501206757844,11572,12430
2023,NO,0.7031628067749741,0.6287343398650819,11572,12452
2023,NYG,0.7271707785966036,0.6038266741699494,12484,12439
2023,NYJ,0.630621072390435,0.7589870586355648,12253,12518
2023,PHI,0.8166538164996145,0.5806478132193358,12970,12164
2023,PIT,0.7728627450980392,0.5471714236882584,12750,11702
2023,SEA,0.7733510771022207,0.5976252260753322,12023,12717
2023,SF,0.7664462809917355,0.7092174503479884,12100,11782
2023,TB,0.5713965311004785,0.710161381883059,13376,12331
2023,TEN,0.5435622694537151,0.3955171608685501,11386,12849
2023,WAS,0.6722689075630253,0.749259710851768,13090,11482
2024,ARI,0.6445478616705448,0.653483219824403,12463,12187
2024,ATL,0.7037007240547064,0.7738665389527458,12430,12528
2024,BAL,0.6444372678830939,0.7019721851182525,12386,12727
2024,BUF,0.679553264604811,0.6694369063772049,12804,11792
2024,CAR,0.6345438721417833,0.4043598138893676,12639,11606
2024,CHI,0.5743270229251538,0.773109243697479,12519,11781
2024,CIN,0.6905080213903744,0.7787537288697381,11968,12068
2024,CLE,0.7881231671554252,0.7695730298622401,13640,11687
2024,DAL,0.7249692874692875,0.6909353495879704,13024,11771
2024,DEN,0.6754304130268849,0.5964757000321854,11791,12428
2024,DET,0.8331532643926531,0.6306501290268876,12958,12013
2024,GB,0.8074817518248175,0.6596841502332051,12056,12221
2024,HOU,0.724707391374058,0.4593732557212343,12474,12541
2024,IND,0.864190687361419,0.8639608877851932,12628,12886
2024,JAX,0.8010916179337232,0.5842531272994849,12825,12231
2024,KC,0.7814963797264682,0.791879020803743,12430,11969
2024,LA,0.8220620842572062,0.703944203944204,12628,12474
2024,LAC,0.6292981629769194,0.577572601010101,12738,12672
2024,LV,0.5511037719450721,0.7423573778384017,11506,12463
2024,MIA,0.7899486669978473,0.4474983541803818,12078,12152
2024,MIN,0.7582711644502108,0.6182359089812656,12332,12437
2024,NE,0.513623388980192,0.6936720997123682,11561,12516
2024,NO,0.7561626628984142,0.7998686047466536,12738,12177
2024,NYG,0.6084987235444289,0.7434120396486421,12143,12409
2024,NYJ,0.5935100322021303,0.7254118023348792,12111,12506
2024,PHI,0.7774431322818419,0.6760287904866218,12617,12782
2024,PIT,0.6525929716820198,0.690263348634936,11724,12417
2024,SEA,0.6704437332410691,0.5737542036074595,11561,13084
2024,SF,0.9295582466314174,0.6881765195670275,11726,12010
2024,TB,0.8747218330173906,0.8225129198966409,12133,12384
2024,TEN,0.5412121212121213,0.4192605466898404,11550,12658
2024,WAS,0.463496756179683,0.3727017762542848,12177,12836
2025,ARI,0.93671201061712,0.7190531950485112,12056,11956
2025,ATL,0.8663008033086773,0.6170560365953276,12573,12242
2025,BAL,0.8692055692055692,0.7055047343925533,12210,12462
2025,BUF,0.8731803390991608,0.7682615498641192,11678,12143
2025,CAR,0.8575698962546158,0.4648454993282579,11374,13398
2025,CHI,0.5798137144692468,0.8099940410317528,12454,11747
2025,CIN,0.839849684176861,0.5863226012622833,12507,12517
2025,CLE,0.6291987673343605,0.6800570278430057,12980,11924
2025,DAL,0.7241325778157262,0.4543732498764619,12883,12142
2025,DEN,0.8781554198977066,0.8632821723730815,12122,12705
2025,DET,0.8404027590581147,0.8039313262005474,12613,12057
2025,GB,0.8786582809224318,0.7491443359211954,11925,11979
2025,HOU,0.6441652295310832,0.8238126868150116,12177,12044
2025,IND,0.7700091996320148,0.6265335011009752,11957,12716
2025,JAX,0.5187890521869225,0.6275463666768014,11363,13156
2025,KC,0.7672447929040944,0.8381128584643849,12627,11891
2025,LA,0.7621351125938282,0.780740378343118,11990,12264
2025,LAC,0.8002044815540598,0.681443899193213,11737,12023
2025,LV,0.64599609375,0.4024947007989564,12288,12266
2025,MIA,0.7279916919635725,0.3967874231032126,12518,11704
2025,MIN,0.5805322698787336,0.5671068427370949,12287,12495
2025,NE,0.6006820261166098,0.5159375508212718,12023,12298
2025,NO,0.64374634472387,0.7271955548695787,11969,12958
2025,NYG,0.8808888888888889,0.7334163553341636,12375,12045
2025,NYJ,0.5908238103360055,0.4272590480715926,11726,12627
2025,PHI,0.8241671904462602,0.6263783971520361,12728,11517
2025,PIT,0.5861930078943128,0.6348043297252289,12414,12010
2025,SEA,0.4728360192723043,0.7691565490069953,12038,12437
2025,SF,0.7421855253180555,0.6420783645655878,11869,11740
2025,TB,0.8984238178633975,0.7473547126811004,12562,12286
2025,TEN,0.5476981884660129,0.4954420364637082,12034,11628
2025,WAS,0.8178691471898695,0.6695206916813565,12793,11913
2026,ARI,0.6595915098117742,0.7164617215390718,12485,12605
2026,ATL,0.6771006310195948,0.6201614231592818,12044,12142
2026,BAL,0.6245293168370092,0.7779317089071796,11154,12271
2026,BUF,0.7984995514963712,0.5449916682095908,12263,10802
2026,CAR,0.770628052437666,0.7356559139784946,11671,11625
2026,CHI,0.7595714510792501,0.40413454206557653,12694,11803
2026,CIN,0.9160461500695524,0.7418357972103901,12221,11973
2026,CLE,0.5090649655867047,0.6551753856761182,11914,11603
2026,DAL,0.8837957994787674,0.47762542080630593,13046,12179
2026,DEN,0.973444976076555,0.9179001860389873,12540,12363
2026,DET,0.6702787658201671,0.6259667599144315,12089,12154
2026,GB,0.6429065743944636,0.7274571869166464,11560,12321
2026,HOU,0.7329153605015674,0.8162640056022409,12760,11424
2026,IND,0.8094470827679783,0.42053578442925604,11792,12729
2026,JAX,0.8298023715415019,0.6842629482071713,12650,12048
2026,KC,0.7023031688990526,0.565540777038852,12244,11428
2026,LA,0.9529034841810172,0.7928212607356993,12485,12342
2026,LAC,0.5155976444373707,0.8369137128535625,12566,11172
2026,LV,0.5728928342637504,0.6376050420168067,10927,12376
2026,MIA,0.471787269526545,0.3809605195693044,10793,11702
2026,MIN,0.8253564617200981,0.7446266247557557,11011,11771
2026,NE,0.6953014553014553,0.6899964336661911,12025,11216
2026,NO,0.7565512779035911,0.7473553719008265,12364,12100
2026,NYG,0.6811067193675889,0.6076785132050864,12650,12268
2026,NYJ,0.700581143204094,0.635631443298969,11529,12416
2026,PHI,0.791702604795584,0.7269199676637025,11594,12370
2026,PIT,0.6666078829027423,0.7863167760074976,11341,12804
2026,SEA,0.9519022445619204,0.7882372002592353,11539,12344
2026,SF,0.7809261658031088,0.6458857047092341,12352,11934
2026,TB,0.77008177008177,0.6418807139747497,12474,11485
2026,TEN,0.6288198330033572,0.46296616022099446,11617,11584
2026,WAS,0.7128687252026911,0.5569569729384529,11594,12527
